/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0595_0543.wav,2.799999952316284,3.1019535064697266
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0588_0268.wav,3.799999952316284,3.288097858428955
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0575_0384.wav,2.200000047683716,2.3815457820892334
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0566_0279.wav,2.5999999046325684,2.522855281829834
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0580_0438.wav,2.363636016845703,3.2652554512023926
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0577_0417.wav,5.818181991577148,4.834309101104736
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0581_0098.wav,3.0,3.3613035678863525
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0585_0293.wav,4.800000190734863,4.0047478675842285
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0573_0268.wav,4.5,4.818316459655762
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0597_0122.wav,4.5,4.046970367431641
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0572_0163.wav,4.0,4.197890758514404
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0592_0230.wav,3.3333330154418945,3.838026762008667
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0597_0319.wav,2.090909004211426,2.186501979827881
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0594_0403.wav,3.200000047683716,3.9529001712799072
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0599_0055.wav,4.0,4.1002397537231445
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0591_0230.wav,3.5999999046325684,3.9839792251586914
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0592_0010.wav,2.6666669845581055,3.8988089561462402
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0580_0263.wav,5.400000095367432,3.8339638710021973
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0588_0093.wav,4.599999904632568,4.321603298187256
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0593_0302.wav,4.199999809265137,4.068789482116699
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0582_0118.wav,4.0,2.596449851989746
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0583_0168.wav,6.099999904632568,5.661073207855225
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0577_0191.wav,4.800000190734863,6.019476890563965
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0580_0225.wav,3.799999952316284,3.211782217025757
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0566_0318.wav,2.545454978942871,2.774945020675659
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0566_0397.wav,2.636363983154297,2.1176321506500244
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0566_0405.wav,2.0,2.203134059906006
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0583_0046.wav,3.200000047683716,4.597725868225098
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0590_0274.wav,3.799999952316284,3.806084394454956
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0587_0159.wav,2.0,3.576390504837036
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0596_0197.wav,3.0,3.3551948070526123
/home/ICT2000/yin/per_er/data/MSP-Podcast/audios/MSP-PODCAST_0576_0628.wav,4.599999904632568,3.404911756515503
